time_of_day,avg_condition_8,avg_condition_6,avg_condition_10,avg_condition_1,avg_condition_7,avg_condition_12,avg_condition_4,avg_condition_21,avg_condition_20,avg_condition_19,avg_condition_18,avg_condition_17,avg_condition_5,avg_condition_15,avg_condition_9,avg_condition_3,avg_condition_13,avg_condition_22,avg_condition_11,avg_condition_14,avg_condition_16,avg_condition_23,avg_condition_2,avg_control_1,avg_control_21,avg_control_10,avg_control_17,avg_control_30,avg_control_15,avg_control_3,avg_control_27,avg_control_26,avg_control_25,avg_control_24,avg_control_18,avg_control_22,avg_control_20,avg_control_19,avg_control_29,avg_control_23,avg_control_16,avg_control_14,avg_control_13,avg_control_11,avg_control_9,avg_control_8,avg_control_7,avg_control_6,avg_control_5,avg_control_4,avg_control_31,avg_control_12,avg_control_32,avg_control_28,avg_control_2
16:01,333.21,188.60,518.20,82.75,390.75,226.75,387.20,144.40,145.78,215.67,105.87,119.33,225.47,93.80,238.71,563.80,226.28,254.00,343.69,96.13,320.90,418.09,168.22,201.17,255.59,379.87,425.45,354.27,798.38,115.07,475.36,422.87,232.07,408.60,236.82,281.13,420.50,430.74,431.88,387.13,213.47,408.69,180.00,200.94,260.95,321.50,238.75,234.11,132.33,294.50,195.33,102.04,174.83,549.24,734.45
16:02,489.93,200.87,577.33,128.50,377.94,193.56,321.47,160.60,118.00,132.13,72.87,108.07,264.33,71.33,122.64,503.87,275.67,211.60,244.19,63.53,241.52,444.14,127.15,167.14,215.00,331.47,381.15,352.80,606.00,78.50,477.29,581.39,268.67,508.00,308.18,157.60,451.05,457.63,317.12,432.73,234.71,437.50,333.81,274.82,183.15,388.30,296.22,250.42,123.64,224.64,184.25,121.21,177.92,375.82,779.36
16:03,223.71,224.80,511.20,156.38,329.19,185.62,387.07,193.80,103.11,275.40,109.33,87.13,238.20,74.07,104.50,572.47,313.89,219.67,261.25,31.60,244.72,450.77,83.00,189.61,216.95,357.27,372.85,363.53,753.75,86.54,505.64,466.87,339.13,462.60,218.41,147.80,428.50,366.37,319.53,356.53,261.71,344.25,423.75,297.47,175.25,395.65,300.72,192.83,152.03,267.32,169.61,111.21,205.31,264.47,912.73
16:04,215.57,165.67,634.40,204.44,350.38,224.81,357.93,133.67,154.22,275.13,62.80,66.07,273.27,141.53,106.36,543.20,315.11,300.47,237.75,71.40,294.72,522.32,176.96,169.06,202.36,306.40,342.15,448.73,538.88,112.67,467.71,549.70,312.40,486.53,226.35,315.40,324.41,342.37,395.00,257.80,309.12,391.00,393.69,253.71,178.40,386.00,327.69,189.25,170.24,406.50,191.81,136.62,112.25,316.47,859.50
16:05,236.43,204.73,484.27,263.25,431.81,249.38,442.73,95.67,111.22,255.87,59.00,96.40,312.27,74.47,107.36,548.20,282.44,244.40,281.88,67.47,253.93,359.91,102.33,229.75,195.45,279.93,345.30,464.33,708.31,143.74,454.86,474.70,326.27,655.67,249.18,324.93,273.82,297.16,373.12,350.27,301.12,522.62,403.69,303.94,222.60,325.10,323.81,197.94,107.03,309.05,184.78,90.96,97.78,462.82,982.45
16:06,406.79,202.73,506.93,225.75,455.62,296.12,389.20,134.27,131.72,272.33,73.27,62.60,182.40,95.87,131.71,551.60,311.11,266.13,197.94,59.87,273.76,389.18,117.96,217.64,172.00,226.40,351.95,496.07,592.25,129.96,414.64,301.96,290.73,540.20,229.94,344.53,265.27,331.26,360.12,275.40,403.65,463.50,305.44,229.18,169.55,238.45,307.03,142.78,102.03,331.27,213.44,88.71,108.06,491.76,989.64
16:07,463.14,177.27,579.40,347.94,452.25,345.69,322.67,151.67,106.06,231.07,87.60,83.13,206.67,155.40,130.57,666.73,341.00,120.93,293.62,66.00,291.66,449.45,100.30,223.44,159.05,302.13,395.90,458.33,451.19,141.48,487.43,352.57,303.07,381.47,197.12,401.60,301.59,394.00,479.59,238.13,329.29,404.81,357.75,306.65,230.30,342.60,277.53,209.89,95.45,312.05,204.97,80.67,180.11,470.29,914.23
16:08,405.50,179.07,421.13,302.62,503.94,344.31,198.33,182.73,115.78,240.80,66.87,72.53,223.93,199.33,137.50,695.53,267.44,192.13,262.69,93.53,270.34,445.77,100.70,195.78,134.86,342.73,341.55,470.80,594.56,113.57,519.29,418.17,294.20,469.27,208.35,386.53,333.41,297.58,474.00,257.33,422.41,400.12,240.06,199.82,179.25,450.15,244.36,248.11,95.06,255.36,203.50,85.08,177.81,454.76,902.41
16:09,480.14,160.33,514.53,191.06,565.00,301.50,330.20,131.40,115.00,191.40,91.73,92.40,156.73,201.60,215.43,593.00,235.94,195.87,208.56,90.13,334.59,390.18,106.26,160.31,164.00,378.20,323.50,478.53,577.00,82.52,457.21,411.09,364.27,622.07,303.06,360.27,369.91,374.63,607.24,261.07,344.65,474.88,244.56,320.59,226.40,306.40,299.64,318.00,139.55,276.32,212.97,105.79,108.67,660.06,883.45
16:10,263.29,178.80,637.00,224.00,392.25,312.38,338.80,207.27,110.00,195.33,119.73,107.20,218.53,302.47,133.57,455.07,200.39,275.53,208.25,53.40,309.21,478.55,116.19,190.11,213.45,285.60,287.85,436.47,595.38,92.20,458.79,286.22,205.87,412.93,286.59,393.40,281.77,368.32,632.35,269.40,401.29,462.69,207.75,371.47,291.95,233.60,310.14,337.36,167.64,188.14,197.33,116.50,108.56,556.00,982.00
16:11,292.36,235.80,599.13,183.19,477.06,180.31,340.27,255.07,78.06,235.07,127.00,127.53,187.13,242.27,176.21,513.53,268.72,304.07,276.56,37.93,363.24,414.95,120.78,251.61,229.77,349.20,224.55,532.20,355.38,133.22,329.71,404.43,262.13,481.80,205.12,355.13,349.41,440.68,359.88,354.67,281.41,355.81,262.75,245.65,295.50,275.60,306.33,296.00,153.58,233.00,175.25,128.25,123.03,718.94,798.27
16:12,177.71,239.73,554.47,212.62,459.75,223.19,308.27,147.53,70.22,205.73,159.40,102.93,156.00,158.73,229.86,528.20,227.94,204.53,230.44,25.87,317.21,392.09,104.59,217.67,195.18,274.33,254.75,451.87,450.62,159.35,282.64,498.52,310.80,593.73,328.12,353.20,359.32,313.63,304.71,275.53,510.76,337.75,241.38,188.24,225.85,323.95,302.14,300.50,136.82,172.59,194.44,152.46,136.75,510.71,782.95
16:13,183.86,200.00,516.47,216.12,593.62,206.94,282.87,178.73,88.56,189.27,140.40,105.00,207.73,153.60,272.64,543.60,390.72,215.07,322.50,33.13,310.10,355.68,114.63,195.56,183.27,269.93,251.10,544.13,398.81,146.98,390.00,467.17,341.73,408.20,367.35,293.13,280.64,330.26,288.88,259.60,326.24,433.19,211.94,180.12,251.55,399.05,328.83,293.36,149.24,158.36,132.22,140.83,158.06,513.82,808.45
16:14,191.71,230.27,500.53,251.31,418.69,171.44,373.27,173.80,111.94,175.00,69.13,80.87,175.47,146.93,348.29,486.20,241.28,254.53,336.25,54.87,325.31,375.05,146.26,184.67,199.86,214.87,265.00,587.47,412.69,148.65,438.50,397.70,275.13,488.67,241.18,242.33,323.77,355.05,347.00,305.40,376.35,401.50,201.69,208.71,187.35,355.15,185.67,233.69,171.24,214.23,143.83,128.88,129.75,464.29,1066.09
16:15,138.79,324.13,359.00,241.19,453.69,141.56,253.67,189.60,96.67,219.67,41.00,67.00,147.27,95.27,476.57,461.13,206.72,185.60,249.94,55.07,321.79,335.41,186.48,113.03,282.91,186.93,179.80,535.13,410.69,174.91,409.50,444.22,390.93,462.00,336.88,312.60,268.59,285.95,331.76,348.33,396.18,335.25,259.06,283.59,153.00,378.45,206.97,295.83,189.21,148.50,192.31,134.54,134.31,366.47,918.14
16:16,164.86,255.93,584.00,243.06,481.81,180.56,216.40,155.87,72.61,191.07,70.53,82.73,177.33,137.53,379.00,394.93,210.67,132.47,315.00,46.67,290.52,388.05,161.22,135.39,238.73,216.33,326.35,706.13,400.81,141.72,407.07,404.65,401.00,367.33,398.53,319.00,283.45,390.58,228.47,232.00,272.88,303.06,217.00,225.88,181.35,447.20,265.31,304.42,163.82,221.45,193.72,175.46,94.28,564.82,862.05
16:17,102.57,300.60,569.80,131.75,492.88,177.62,256.80,195.67,97.44,184.33,113.07,156.80,103.20,256.27,254.21,306.87,244.44,262.20,129.38,43.73,279.97,463.41,182.63,149.64,288.45,247.53,312.65,610.20,499.00,142.30,484.21,322.83,343.27,649.27,444.35,307.40,273.09,315.63,337.24,236.07,319.59,262.12,232.50,151.35,166.70,352.00,232.89,335.44,140.03,204.05,155.56,141.58,84.78,554.47,792.50
16:18,132.14,261.13,561.33,183.56,466.06,104.31,222.40,131.87,71.94,143.47,97.13,169.67,142.93,192.80,266.64,375.20,164.44,196.00,197.06,39.00,283.66,425.36,195.48,154.42,283.91,291.93,337.55,470.13,493.06,136.61,399.43,374.65,323.53,723.20,411.88,426.93,295.09,316.63,385.06,265.60,328.94,342.88,252.94,249.24,150.15,258.50,210.28,308.08,148.33,310.82,192.58,154.75,86.33,503.18,934.73
16:19,248.86,271.80,480.27,211.88,462.69,102.00,274.53,155.80,91.39,137.67,91.67,112.13,165.73,84.13,278.93,424.53,180.72,234.20,228.06,8.80,203.45,502.64,131.52,133.11,256.09,348.47,347.85,694.80,436.06,117.74,369.29,291.09,354.47,1062.93,302.94,446.80,387.45,289.95,364.29,247.60,437.35,430.94,160.62,234.76,160.20,297.65,249.64,304.61,141.94,210.36,159.22,179.54,83.89,353.06,883.00
16:20,387.00,307.20,506.33,226.25,497.50,101.50,193.07,188.33,113.89,102.73,170.73,122.40,181.40,157.13,330.21,464.87,161.78,171.47,184.56,55.33,210.79,399.64,141.44,152.75,308.91,346.53,310.65,574.27,433.19,115.93,387.86,331.17,504.47,783.67,352.12,318.73,373.59,259.74,253.18,264.20,421.18,366.25,128.94,190.82,153.75,230.40,328.03,283.08,100.58,202.64,147.28,151.96,79.72,346.53,921.14
16:21,279.57,318.60,339.20,233.06,363.50,90.56,322.80,166.67,76.67,107.27,98.33,152.20,147.60,97.53,184.07,505.27,222.50,96.07,231.94,33.60,271.21,334.00,112.52,159.11,267.50,363.00,399.20,425.20,386.75,169.33,308.50,354.39,401.20,665.00,386.53,270.47,344.91,246.84,246.94,273.93,332.53,347.88,172.69,133.00,215.75,346.25,275.61,256.08,105.73,313.41,156.44,116.17,95.75,345.29,960.50
16:22,202.14,368.40,490.80,196.62,484.88,186.69,287.93,180.40,68.50,74.80,98.67,103.80,251.53,167.67,267.00,544.60,232.94,103.67,271.44,23.93,332.86,322.45,148.81,147.00,285.59,378.60,409.40,428.60,461.06,182.28,312.43,422.39,388.33,579.60,497.41,334.13,406.18,218.05,253.06,322.40,293.29,655.44,198.50,136.76,182.30,252.00,225.94,266.53,122.06,279.64,151.94,141.38,91.81,424.53,927.14
16:23,145.64,419.00,426.73,217.06,431.62,177.88,316.27,134.00,95.61,130.53,108.93,85.27,310.20,162.00,173.29,605.13,203.56,123.00,315.56,29.93,263.00,376.09,120.04,129.28,265.18,482.47,389.20,436.47,352.81,127.57,400.93,407.78,347.13,347.80,343.06,368.60,377.00,207.53,307.35,324.87,339.00,384.19,208.44,164.24,128.85,286.25,236.25,212.39,103.09,184.86,191.75,124.83,87.69,365.18,924.68
16:24,234.29,404.67,491.00,227.25,436.81,169.44,355.93,129.40,90.72,71.87,63.13,71.67,225.93,105.07,232.50,507.33,238.94,215.80,284.62,8.20,273.17,373.18,137.11,170.78,291.59,435.20,319.10,392.40,275.38,104.76,430.79,417.57,346.47,434.47,357.71,422.87,333.64,311.05,276.65,193.60,323.00,439.38,239.50,299.24,208.50,338.20,320.50,224.61,165.36,411.36,187.78,109.96,80.03,424.06,1057.41
16:25,137.86,361.47,532.80,212.94,497.44,160.81,296.33,118.73,22.28,176.93,81.67,87.67,242.47,153.13,230.86,691.40,243.33,168.80,202.31,6.07,281.17,511.36,108.70,160.94,278.68,340.53,296.20,493.60,376.00,82.30,381.21,426.52,523.53,328.47,325.59,454.20,301.95,251.53,192.00,186.33,385.94,500.44,270.44,199.82,219.30,371.55,361.86,266.92,146.70,265.95,203.83,92.71,82.50,283.71,832.68
16:26,236.14,381.93,493.67,214.38,417.62,141.31,289.87,170.80,59.17,222.60,25.33,126.07,252.07,151.60,207.43,668.67,202.28,181.87,195.50,8.27,230.66,476.77,122.41,129.19,214.82,387.60,324.20,426.67,263.56,84.98,376.14,405.52,401.20,424.87,277.18,439.40,379.55,167.32,195.82,169.40,353.35,732.38,303.19,121.82,156.30,227.45,309.89,272.14,130.70,317.86,229.56,113.71,83.89,407.59,973.00
16:27,391.14,404.13,596.80,238.75,449.19,107.31,340.87,140.87,44.83,175.67,50.60,109.27,189.93,123.40,252.21,516.87,252.89,138.27,178.81,1.00,194.55,369.68,76.22,96.92,297.95,242.33,269.90,399.07,418.88,110.43,356.07,349.83,330.00,356.47,294.18,642.67,484.68,213.37,200.24,242.73,384.47,499.19,201.19,154.35,124.70,204.40,275.36,279.25,161.12,288.95,218.25,112.25,64.64,437.53,837.64
16:28,176.00,374.13,503.73,203.75,456.62,141.00,327.80,216.93,56.44,157.33,74.47,87.80,327.67,139.20,171.00,461.33,376.56,172.33,175.25,9.13,217.03,477.41,158.22,106.92,344.32,168.40,204.65,357.60,421.06,109.20,311.93,341.65,528.00,462.33,325.71,462.93,436.05,262.05,137.12,228.93,368.76,404.44,298.12,130.88,180.65,232.15,228.97,278.58,173.88,284.00,251.89,84.21,81.03,509.06,900.23
16:29,239.64,356.67,465.00,236.00,548.38,148.44,292.33,131.73,61.11,216.87,142.00,125.93,175.20,146.53,142.57,596.20,389.00,95.87,157.75,1.93,251.59,502.68,158.11,115.56,214.55,256.33,136.10,488.93,376.44,120.20,388.36,313.74,463.20,495.93,331.06,494.13,464.36,248.21,209.00,270.80,358.53,327.75,267.31,230.18,175.70,342.40,233.61,201.42,161.21,230.50,248.42,93.25,97.56,609.53,756.64
16:30,315.36,377.73,368.80,257.88,379.88,214.81,394.33,113.60,58.28,283.47,87.80,103.60,85.80,105.27,160.21,588.53,403.67,118.33,271.06,19.60,306.07,469.73,113.70,90.94,203.73,228.87,217.80,506.07,369.38,119.46,507.93,438.22,407.53,582.80,419.94,484.60,495.68,268.95,276.29,261.93,423.06,470.31,204.50,230.82,187.90,355.10,310.25,159.25,164.42,360.91,213.00,94.75,112.97,464.94,753.95
16:31,255.43,383.33,542.33,198.81,420.88,260.94,265.33,95.07,91.39,245.87,80.33,68.13,169.80,125.87,195.43,656.07,260.50,143.00,251.62,12.80,221.31,455.95,105.93,89.33,270.27,229.87,274.75,401.53,429.00,159.20,433.79,465.43,448.80,656.47,517.00,635.53,511.18,323.05,394.06,255.67,371.41,522.06,268.88,278.29,178.15,310.15,248.56,183.86,173.42,247.82,258.00,82.08,122.22,560.65,677.91
16:32,304.79,369.27,594.67,193.81,474.31,224.50,297.87,76.07,69.39,127.53,118.73,118.07,159.73,92.67,134.00,660.67,257.33,112.07,215.44,41.53,333.31,525.86,110.41,139.89,254.45,236.67,287.80,455.87,420.00,95.61,511.14,412.70,391.60,660.47,526.06,610.00,429.50,312.16,259.41,225.53,362.12,550.19,190.31,184.06,64.25,237.15,252.53,153.67,171.21,225.59,221.22,88.33,110.33,454.71,768.27
16:33,396.71,344.93,714.20,198.88,462.88,274.69,398.07,121.87,81.67,174.13,125.67,96.67,307.13,79.40,174.14,620.00,226.61,120.67,191.12,11.47,313.24,396.00,106.89,142.67,177.05,136.80,218.70,477.80,423.31,86.98,455.93,425.57,397.27,734.80,553.59,560.13,476.45,266.79,237.06,298.73,382.41,532.00,218.44,146.76,93.75,252.35,252.50,169.69,157.06,273.41,254.39,123.08,94.75,449.06,795.82
16:34,446.36,340.60,675.20,153.25,535.94,368.38,292.07,56.40,50.06,147.20,126.87,108.00,406.40,90.33,239.79,580.93,181.17,154.40,240.31,6.53,286.38,510.36,132.52,159.17,242.32,145.20,197.25,418.13,423.88,130.93,441.14,345.65,332.87,333.20,575.18,449.33,426.23,224.05,300.65,298.20,320.35,529.31,190.12,48.18,119.35,323.20,262.94,158.33,169.15,276.64,252.81,112.88,80.42,411.59,849.00
16:35,327.79,324.07,551.07,189.50,516.56,274.50,472.27,13.27,41.83,130.53,75.00,148.87,472.47,92.60,169.71,621.60,260.50,124.33,124.50,2.87,220.17,449.00,81.74,112.03,224.05,138.87,295.35,332.53,396.88,104.15,317.43,279.65,400.60,340.13,469.24,484.67,367.50,234.89,323.29,227.40,245.76,423.12,131.31,65.47,142.85,344.55,258.08,198.22,150.82,240.95,309.28,126.54,54.75,595.18,723.82
16:36,314.86,366.80,510.60,183.56,366.31,255.44,318.87,19.93,47.89,110.67,108.93,123.60,250.60,127.47,147.29,457.67,348.28,105.13,127.50,7.20,283.00,489.91,105.07,120.94,242.09,179.47,308.30,386.13,563.50,160.91,492.29,355.22,429.80,432.33,569.35,598.53,298.91,285.32,303.00,225.93,317.53,462.12,159.75,67.76,106.00,181.00,200.28,222.14,175.09,148.95,308.50,76.00,62.61,567.35,763.95
16:37,422.14,402.20,394.67,179.19,435.12,317.25,315.87,42.27,57.67,126.13,105.20,160.40,177.47,146.93,151.43,510.20,292.67,90.40,149.56,1.93,247.97,686.36,105.07,127.39,251.86,250.40,335.65,466.93,451.00,158.04,501.86,315.35,399.20,461.07,599.53,593.27,331.36,330.37,352.00,168.13,282.71,323.94,125.31,77.18,97.40,183.60,138.64,164.47,179.76,192.82,268.75,88.75,57.89,586.76,656.05
16:38,399.71,220.40,369.00,196.38,389.62,232.50,407.53,71.80,97.83,126.20,148.07,132.53,189.53,99.53,227.43,555.60,303.78,110.07,103.69,2.00,255.00,799.86,138.30,147.42,275.82,327.60,350.80,400.60,373.88,188.00,419.64,352.22,386.67,412.40,540.24,668.87,253.55,348.00,425.18,196.07,305.88,368.19,108.56,96.00,123.25,310.20,191.97,178.58,229.30,196.86,258.28,118.67,95.64,569.71,722.36
16:39,484.29,197.13,477.20,248.94,414.56,217.25,294.20,176.87,75.28,129.47,144.47,173.80,221.80,197.60,145.00,535.33,345.11,295.87,118.88,0.00,288.34,552.73,134.81,153.69,294.59,243.13,401.90,517.80,415.25,145.67,447.79,341.00,353.13,454.67,435.53,701.80,295.41,305.79,390.41,126.93,314.65,342.06,164.06,106.59,86.55,271.75,161.56,188.25,224.21,283.77,296.44,179.92,80.56,544.76,769.14
16:40,309.00,271.93,494.13,266.06,510.19,213.31,306.87,247.53,67.33,87.27,93.00,95.40,361.60,201.00,112.71,589.60,302.89,290.93,126.00,19.80,283.55,529.23,164.04,162.03,232.05,280.33,402.40,470.27,661.69,119.07,531.50,335.26,401.93,365.47,610.94,549.20,305.64,279.32,320.53,192.47,326.76,309.75,204.75,102.35,55.20,235.30,146.89,172.06,225.82,277.50,283.31,110.50,42.61,491.00,691.14
16:41,266.86,212.67,432.13,287.19,447.94,201.50,360.13,81.00,49.89,204.33,107.40,93.27,327.53,221.47,203.50,493.47,315.11,189.67,224.50,14.13,207.41,582.68,122.15,171.61,195.50,248.20,344.25,416.87,630.00,208.87,446.93,348.78,409.40,345.60,623.12,430.67,238.64,274.58,474.35,243.80,356.59,401.62,137.75,98.35,107.80,174.10,219.44,168.89,207.64,242.68,258.89,66.58,45.92,563.47,758.68
16:42,396.64,281.40,456.27,348.56,472.75,186.19,390.87,89.20,40.67,243.00,81.00,128.40,220.33,144.93,254.14,601.87,366.11,251.80,136.56,24.13,189.38,511.73,94.70,151.31,228.05,196.53,320.25,494.60,551.06,156.65,489.21,441.78,349.07,309.60,516.82,442.73,267.05,223.53,405.06,285.13,293.06,360.38,203.25,112.41,82.00,258.65,230.28,112.78,210.42,485.95,298.22,96.38,68.53,410.65,812.95
16:43,428.79,402.20,490.00,295.81,474.75,163.06,471.07,94.60,33.11,206.73,49.00,105.27,214.27,144.20,161.57,530.53,384.06,246.47,274.88,10.47,203.10,488.91,160.96,181.14,262.59,159.33,261.90,404.07,461.19,142.11,573.21,514.52,353.73,363.07,556.00,662.73,284.86,201.89,385.06,213.80,365.82,428.31,325.88,88.88,126.65,407.35,240.03,126.69,188.27,450.59,313.14,121.25,66.58,379.53,925.23
16:44,359.79,335.00,404.53,342.69,419.31,152.62,356.27,39.80,74.72,175.27,62.67,145.20,222.93,271.40,149.29,530.20,300.72,215.80,269.31,78.47,197.17,407.64,152.96,175.94,234.27,151.93,266.50,361.27,493.06,173.52,639.50,448.35,271.20,671.13,483.47,500.47,367.14,232.68,341.12,205.53,314.59,407.56,299.25,102.82,114.15,240.45,237.94,127.28,190.30,426.27,359.11,122.79,58.97,436.71,973.91
16:45,375.29,226.60,402.07,256.00,430.50,227.75,316.87,23.93,53.50,115.33,64.13,131.07,215.20,208.00,150.79,544.20,309.94,178.67,127.69,27.07,166.03,585.23,223.44,174.69,266.55,248.73,258.55,510.87,352.56,146.17,663.21,585.87,272.20,745.20,544.53,397.27,382.91,257.21,363.18,228.80,384.94,444.06,251.12,133.06,77.90,307.45,250.08,143.36,189.55,327.73,330.08,104.33,40.72,607.94,987.95
16:46,467.71,299.33,486.67,336.44,406.94,226.81,341.40,19.87,35.94,199.27,38.33,165.07,243.13,138.47,155.86,457.87,463.89,289.47,152.19,37.00,144.66,640.32,136.52,209.36,237.18,179.33,399.60,394.93,328.06,198.41,598.86,454.22,336.47,863.60,441.94,392.93,357.45,181.42,494.47,237.60,332.53,264.44,360.06,31.94,104.10,277.05,318.44,141.89,200.88,330.64,308.67,69.42,50.81,409.59,829.55
16:47,404.50,295.80,448.87,314.00,400.38,200.81,336.27,47.73,77.67,185.73,54.73,77.27,231.33,110.93,133.07,591.13,376.78,335.87,168.62,4.27,168.83,618.50,163.41,167.69,241.91,220.93,362.10,489.13,486.94,136.50,569.64,558.74,182.53,1095.20,302.76,572.60,380.50,226.26,459.88,199.73,317.47,328.25,260.00,50.94,124.25,246.20,231.53,154.08,224.45,365.91,301.86,56.92,50.44,308.88,840.77
16:48,368.64,307.53,452.53,323.88,517.56,240.56,305.20,10.07,51.11,132.40,154.47,79.60,210.80,120.47,228.21,550.67,269.06,320.33,215.19,11.40,248.86,521.00,152.04,182.75,296.32,186.47,358.65,582.47,425.88,172.22,630.79,423.52,220.27,910.93,419.71,528.00,362.91,325.16,470.41,226.00,260.29,408.94,255.00,71.35,138.20,423.05,208.44,244.28,209.70,413.18,311.78,120.38,38.83,436.65,815.36
16:49,685.57,386.67,367.67,388.31,541.56,175.56,350.60,56.87,99.33,134.73,84.07,78.20,192.00,142.67,291.71,568.93,419.22,238.67,116.69,8.00,336.83,561.14,116.59,189.11,370.45,208.60,378.40,433.00,557.19,189.80,771.21,463.83,166.07,673.67,519.88,601.67,351.05,322.21,554.71,184.47,331.00,447.62,181.62,98.94,163.05,462.00,298.58,355.78,209.70,394.77,314.28,33.54,52.19,469.88,672.18
16:50,626.86,401.93,391.00,357.31,528.12,154.50,356.40,50.60,129.39,99.47,65.33,99.67,114.47,156.33,250.71,658.53,253.11,192.87,146.31,11.87,310.86,545.36,167.74,165.61,248.50,210.07,337.25,441.93,496.19,201.20,730.21,564.13,195.20,677.93,258.71,494.07,305.27,307.53,498.94,165.27,216.76,276.19,244.50,98.47,163.10,280.10,189.72,321.44,160.64,375.45,254.11,36.54,52.31,426.53,905.86
16:51,447.93,324.47,311.53,294.88,407.25,173.00,331.80,42.80,126.56,84.20,100.60,67.33,123.13,150.20,196.64,611.27,368.39,198.67,207.38,13.93,334.48,526.95,167.52,198.86,311.50,255.33,261.30,319.87,597.81,190.59,729.64,609.48,200.00,702.60,313.35,640.87,358.27,275.32,433.00,181.40,277.12,225.81,223.00,73.06,104.60,239.05,131.28,253.25,200.55,321.23,260.28,53.71,58.25,551.94,921.00
16:52,523.86,215.13,365.20,315.38,389.38,190.38,283.27,59.80,143.39,95.33,65.33,109.13,101.60,183.60,168.93,475.80,345.83,215.40,265.62,7.40,192.52,439.41,133.48,126.44,250.68,295.47,217.45,444.93,427.12,197.57,698.50,442.74,254.40,778.80,389.65,501.60,445.95,278.63,419.71,113.73,217.24,274.75,209.19,81.06,81.00,302.80,171.31,158.94,220.15,277.50,275.28,86.79,46.78,637.06,775.05
16:53,393.57,109.33,371.27,269.62,423.75,104.69,411.27,55.13,106.28,156.20,60.13,173.53,157.60,173.53,260.79,537.27,430.17,131.20,240.94,5.87,222.72,407.77,127.85,147.89,267.73,319.40,282.10,457.20,440.69,159.26,766.64,408.35,368.87,626.33,401.18,483.67,494.45,175.00,344.35,147.47,175.53,315.19,259.38,125.35,80.65,325.30,233.67,139.11,199.48,265.32,272.03,43.79,49.92,756.59,755.41
16:54,559.07,179.47,450.80,302.69,458.25,136.62,418.20,39.67,110.89,147.33,63.80,134.40,105.27,123.40,270.00,471.13,586.89,109.33,225.69,0.20,232.28,431.00,123.67,197.11,330.14,238.47,319.60,604.27,326.88,192.65,627.86,372.09,407.27,751.00,356.24,521.80,473.32,201.95,328.24,171.53,210.47,416.81,226.69,146.65,115.30,239.65,220.58,159.11,216.06,331.32,275.53,77.71,33.11,742.47,638.55
16:55,460.50,154.47,351.27,303.44,449.12,135.81,433.67,91.40,91.50,195.00,53.53,86.93,151.27,132.87,202.29,491.00,435.89,103.93,236.25,3.73,257.93,445.86,115.33,267.61,310.86,77.87,429.90,692.60,349.56,157.85,497.00,347.61,352.53,501.80,350.71,487.93,351.86,181.05,368.35,241.67,165.35,477.19,280.94,159.00,160.85,307.20,206.89,200.75,180.48,278.18,273.39,71.33,69.17,787.65,726.64
16:56,447.36,179.33,430.87,368.31,433.38,190.38,404.67,117.67,77.28,149.80,59.07,104.13,107.67,136.67,267.86,479.80,395.28,130.47,209.75,0.33,260.79,438.59,115.74,301.11,337.23,202.67,423.75,507.07,297.00,157.13,422.36,324.30,311.20,655.20,358.71,500.00,349.68,159.89,346.18,190.47,210.18,489.19,253.75,148.41,298.25,305.00,226.92,207.94,153.82,312.64,299.17,94.58,40.31,709.94,600.45
16:57,444.64,280.53,503.47,373.81,563.25,247.12,302.40,78.20,133.56,148.07,35.27,84.87,201.67,138.53,254.50,500.20,356.78,220.53,290.31,2.93,283.48,412.23,124.56,308.56,359.68,220.60,342.75,416.00,343.19,160.41,465.79,313.04,353.33,436.20,396.94,489.47,450.82,223.63,257.88,114.53,250.06,371.75,207.12,201.76,147.50,248.40,296.22,92.78,161.61,236.73,260.58,73.08,83.97,645.29,731.91
